//=========================================================================================================================================
// NHServers www.nhservers.com.br
//=========================================================================================================================================
0
//Index   MixMoney   MixRate_AL0   MixRate_AL1   MixRate_AL2   MixRate_AL3
180	  1000	     75 	   75		 75	       75        //Cloack of Death(RF)
181	  1000	     75 	   75		 75	       75        //Cloack of Death(DL)
182	  1000	     75 	   75		 75	       75        //Wings of Chaos(BK)
183	  1000	     75 	   75		 75	       75        //Wings of Chaos(MG)
184	  1000	     75 	   75		 75	       75        //Wings of Magic(SM)
185	  1000	     75 	   75		 75	       75        //Wings of Magic(MG)
186	  1000	     75 	   75		 75	       75        //Wings of Magic(SU)
187	  1000	     75 	   75		 75	       75        //Wings of Life(ME)
188	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 BK
189	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 SM
190	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 ME
191	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 MG
192	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 DL
193	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 SU
194	  1000	     60 	   60		 60	       60        //Garuda Feather Wings Lv3 RF
195	  1000	     50 	   50		 50	       50        //Wings Lv4
196	  1000	     100 	   100		 100	       100       //Bloodangel Mix - Ancient Hero's Soul
197	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
198	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
199	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
200	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
201	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
202	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
203	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
204	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
205	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
206	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
207	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
208	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
209	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
210	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
211	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
212	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
213	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
214	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
215	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
216	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
217	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
218	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
219	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
220	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
221	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
222	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
223	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
224	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
225	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
226	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
227	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
228	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
229	  1000	     100 	   100		 100	       100       //Bloodangel Set Mix - 
230	  1000	     100 	   100		 100	       100       //Create Greater Spirit Stone
231	  1000	     100 	   100		 100	       100       //Create Archangel's Hammer
232	  1000	     100 	   100		 100	       100       //Create Blessed Sword
233	  1000	     100 	   100		 100	       100       //Create Blessed Claw
234	  1000	     100 	   100		 100	       100       //Create Blessed Scepter
235	  1000	     100 	   100		 100	       100       //Create Blessed Crossbow
236	  1000	     100 	   100		 100	       100       //Create Blessed Staff
237	  1000	     100 	   100		 100	       100       //Create Blessed Stick
238	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Sword
239	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Magic Sword
240	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Claw
241	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Scepter
242	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Bow
243	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Staff
244	  1000	     100 	   100		 100	       100       //Upgrade Bloodangel to Darkangel Stick
245	  1000	     50 	   50		 50	       50        //Create Summon Scroll Lv2
246	  1000	     50 	   50		 50	       50        //Create Summon Scroll Lv3
247	  1000	     40 	   40		 40	       40        //Create Summon Scroll Lv4


//[NH SERVERS UPDATE SEPTEMBER]
248	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
249	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
250	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
251	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
252	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

253	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
254	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
255	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
256	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
257	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

258	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
259	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
260	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
261	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
262	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

263	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
264	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
265	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
266	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
267	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

268	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
269	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
270	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
271	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

272	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
273	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
274	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
275	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
276	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel

277	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
278	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
279	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel
280	  1000	     100 	   100		 100	       100       //Bloodangel Set Upgrade Darkangel


281	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
282	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
283	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
284	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
285	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
286	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
287	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
288	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
289	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
290	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
291	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
292	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
293	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
294	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
295	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
296	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons
297	  1000	     40 	   40		 40	       40        //Upgrade Socket Ex700 Weapons

end

1
//Index   Group   Count   ItemIndex   ItemLevel   ItemOption1   ItemOption2   ItemOption3   ItemNewOption   ItemSetOption
180	  0	  1	  7568	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(RF) Mix Item
180	  0       1	  6193	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(RF) Wing - Cape
180	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(RF)
180	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(RF)
//--
181	  0	  1	  7568	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(DL) Mix Item
181	  0       1	  6686	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(DL) Wing - Cape
181	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(DL)
181	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Cloack of Death(DL)
//--
182	  0	  1	  7569	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(BK) Mix Item
182	  0       1	  6149	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(BK) Wing - Cape
182	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(BK)
182	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(BK)
//--
183	  0	  1	  7569	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(MG) Mix Item
183	  0       1	  6150	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(MG) Wing - Cape
183	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(MG)
183	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Chaos(MG)
//--
184	  0	  1	  7570	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SM) Mix Item
184	  0       1	  6148	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SM) Wing - Cape
184	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SM)
184	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SM)
//--
185	  0	  1	  7570	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(MG) Mix Item
185	  0       1	  6150	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(MG) Wing - Cape
185	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(MG)
185	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(MG)
//--
186	  0	  1	  7570	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SU) Mix Item
186	  0       1	  6186	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SU) Wing - Cape
186	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SU)
186	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Magic(SU)
//--
187	  0	  1	  7571	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Life(ME) Mix Item
187	  0       1	  6147	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Life(ME) Wing - Cape
187	  0       1	  7190	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Life(ME)
187	  0       1	  6159	      -1	  -1	       -1	     -1	            -1	            -1 //Wings of Life(ME)
//--
188	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
188	  0	  1	  6180	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 BK
188	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
188	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
188	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
189	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
189	  0	  1	  6181	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 SM
189	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
189	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
189	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
190	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
190	  0	  1	  6182	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 ME
190	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
190	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
190	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
191	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
191	  0	  1	  6183	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 MG
191	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
191	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
191	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
192	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
192	  0	  1	  6184	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 DL
192	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
192	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
192	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
193	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
193	  0	  1	  6187	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 SU
193	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
193	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
193	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
194	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Mix Item
194	  0	  1	  6194	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather Wings Lv3 RF
194	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Bless
194	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Soul
194	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 //Garuda Feather 30x Chaos
//--
195	  0	  1	  7573	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - Mix Item
195	  0	  1	  7574	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - Mix Item
195	  0	  10	  7575	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - Mix Item
195	  0	  10	  7572	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - Mix Item
195	  0	  1	  6174	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - 30x Bless
195	  0	  1	  6175	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - 30x Soul
195	  0	  1	  6285	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - 30x Chaos
195	  0	  1	  6281	      -1	  -1	       -1	     -1	            -1	            -1 // Wings Lv4 - 30x Creation
//--
196	  1	  1	  2	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3589	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4101	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4613	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5125	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5637	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  1025	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6664	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4096	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4608	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5632	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3590	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4102	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4614	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3081	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6668	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4104	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4616	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5128	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5640	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6669	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4105	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5129	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5641	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6665	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6679	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3585	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5121	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5633	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  14	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3586	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4098	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4610	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5122	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  2560	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6681	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6680	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4100	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4612	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5636	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  6682	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  3591	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4103	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  4615	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5127	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
196	  1	  1 	  5639	      -1	  -1	       -1	     -1	            -1	            -1 //Bloodangel Mix - Itens Ancients
